Consulta,Termo de pesquisa,Seção,URL,Título,Resumo,Data
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-gm/ms-n-8.757-de-11-de-novembro-de-2025-668628321,"<span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.757, DE 11 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.757, DE 11 DE novembro DE 2025 Exclui proposta do Anexo da <span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS nº 8.408 ... janeiro de 2012, Lei nº 8.080, de 19 de setembro de 1990, resolve: Art. 1º Fica excluída do Anexo da <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 2º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação.",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-gm/ms-n-8.753-de-11-de-novembro-de-2025-668628085,"<span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.753, DE 11 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.753, DE 11 DE novembro DE 2025 Exclui proposta do Anexo da <span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS nº 8.287 ... janeiro de 2012, Lei nº 8.080, de 19 de setembro de 1990, resolve: Art. 1º Fica excluída do Anexo da <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 2º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação.",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despachos-de-11-de-novembro-de-2025-668627927,DESPACHOS de 11 de novembro de 2025,"nº 11.798, de 28 de novembro de 2023, e diante o disposto no artigo 39, inciso II do Anexo LXXVII da <span class='highlight' style='background:#FFA;'>Portaria</span> ... nº 11.798, de 28 de novembro de 2023, e diante o disposto no artigo 39, inciso II do Anexo LXXVII da <span class='highlight' style='background:#FFA;'>Portaria</span> ... nº 11.798, de 28 de novembro de 2023, e diante o disposto no artigo 39, inciso II do Anexo LXXVII da <span class='highlight' style='background:#FFA;'>Portaria</span> ... nº 11.798, de 28 de novembro de 2023, e diante o disposto no artigo 39, inciso II do Anexo LXXVII da <span class='highlight' style='background:#FFA;'>Portaria</span> ... nº 11.798, de 28 de novembro de 2023, e diante o disposto no artigo 39, inciso II do Anexo LXXVII da <span class='highlight' style='background:#FFA;'>Portaria</span> ",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-suframa-n-2.250-de-12-de-novembro-de-2025-668627595,"<span class='highlight' style='background:#FFA;'>Portaria</span> SUFRAMA Nº 2.250, DE 12 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> SUFRAMA Nº 2.250, DE 12 DE novembro DE 2025 Aprova o projeto técnico-econômico industrial de ... insumos de origem estrangeira, utilizados na fabricação dos produtos a que se refere o art. 1º desta <span class='highlight' style='background:#FFA;'>Portaria</span> ... legais cabíveis: I - o cumprimento, quando da fabricação do produto a que se refere o art. 1º desta <span class='highlight' style='background:#FFA;'>Portaria</span> ... , do Processo Produtivo Básico definido pela <span class='highlight' style='background:#FFA;'>Portaria</span> Interministerial MDIC/MCTI nº 55, de 13 de fevereiro ... Art. 4º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação. JOÃO BOSCO GOMES SARAIVA",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-declaratorio-executivo-eqben/deleben/srrf08/rfb-n-1.529-de-12-de-novembro-de-2025-668627372,"ATO DECLARATÓRIO EXECUTIVO EQBEN/DELEBEN/SRRF08ª/RFB Nº 1.529, DE 12 DE NOVEMBRO DE 2025","que lhe confere o art. 6°, inciso I, alínea b da Lei n° 10.593, de 6 de dezembro de 2002, com base na <span class='highlight' style='background:#FFA;'>Portaria</span> ... RFB n° 114, de 27 de janeiro de 2022, publicada no Diário Oficial em 31 de janeiro de 2022 e na <span class='highlight' style='background:#FFA;'>Portaria</span> l de Tributação para Desenvolvimento da Atividade de Exibição Cinemat...",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-seres/mec-n-832-de-12-de-novembro-de-2025-668626821,"<span class='highlight' style='background:#FFA;'>Portaria</span> SERES/MEC Nº 832, DE 12 DE NOVEMBRO DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> SERES/MEC Nº 832, DE 12 DE NOVEMBRO DE 2025 A SECRETÁRIA DE REGULAÇÃO E SUPERVISÃO DA EDUCAÇÃO ... 63.2018.4.04.7006, constante do processo SEI nº 00732.004608/2022-62, resolve: Art. 1º Anular os efeitos da <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 3º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação. MARTA ABRAMO",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-743/2025-antaq-668626577,ACÓRDÃO Nº 743/2025-ANTAQ,"(Tergran), arrendatária do terminal MUC01, no <span class='highlight' style='background:#FFA;'>Porto</span> Organizado de Fortaleza/CE, para prorrogação, por ... de Fortaleza Ltda., inscrita no CNPJ sob o nº 01.591.524/0001-67, arrendatária do terminal MUC01, no <span class='highlight' style='background:#FFA;'>Porto</span> ... juros e mora em caso de inadimplemento; 5.3. encaminhar os presentes autos à Secretaria Nacional de <span class='highlight' style='background:#FFA;'>Portos</span> ",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-gm/ms-n-8.763-de-12-de-novembro-de-2025-668626498,"<span class='highlight' style='background:#FFA;'>Portaria</span> GM/ms Nº 8.763, DE 12 de NOVEMBro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> GM/ms Nº 8.763, DE 12 de NOVEMBro DE 2025 Habilita a Santa Casa de Andradina - Andradina (SP ... Especializada em Doença Renal Crônica (DRC) com Hemodiálise, o estabelecimento descrito no Anexo a esta <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 4º O recurso orçamentário, objeto desta <span class='highlight' style='background:#FFA;'>Portaria</span> , correrá por conta do orçamento do Ministério da ... Art. 5º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação, com efeitos operacionais nos sistemas",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-gabaer/gc3-n-1.078-de-11-de-novembro-de-2025-668626102,"<span class='highlight' style='background:#FFA;'>PORTARIA</span> GABAER/GC3 Nº 1.078, DE 11 DE NOVEMBRO DE 2025",", pela <span class='highlight' style='background:#FFA;'>Portaria</span> GABAER/GC3 n° 710, de 11 de março de 2024, pela <span class='highlight' style='background:#FFA;'>Portaria</span> GABAER/GC3 nº 1.430, de 15 de ... abril de 2024, pela <span class='highlight' style='background:#FFA;'>Portaria</span> GABAER/GC3 nº 1.447, de 17 de maio de 2024, pela <span class='highlight' style='background:#FFA;'>Portaria</span> GABAER/GC3 nº ... 1.460, de 24 de junho de 2024, pela <span class='highlight' style='background:#FFA;'>Portaria</span> GABAER/GC3 nº 1.522, de 21 de outubro de 2024, pela <span class='highlight' style='background:#FFA;'>Portaria</span> ... 2025, pela <span class='highlight' style='background:#FFA;'>Portaria</span> GABAER/GC3 nº 968, de 17 de abril de 2025 e pela <span class='highlight' style='background:#FFA;'>Portaria</span> GABAER/GC3 nº 999, de ... 5 de Junho de 2025, pela <span class='highlight' style='background:#FFA;'>Portaria</span> GABAER/GC3 nº 1.006, de 2 de julho de 2025, pela <span class='highlight' style='background:#FFA;'>Portaria</span> GABAER/GC3",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-n-43-de-11-de-novembro-de-2025-668626087,"<span class='highlight' style='background:#FFA;'>Portaria</span> Nº 43, de 11 DE NOVEMBRO DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> Nº 43, de 11 DE NOVEMBRO DE 2025 O SUPERINTENDENTE FEDERAL DE AGRICULTURA E PECUÁRIA NO ESTADO ... do Regimento Interno da Secretaria Executiva do Ministério da Agricultura e Pecuária, aprovado pela <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 2° Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data da sua publicação. Fabio Konovaloff Lacerda",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-de-12-de-novembro-de-2025-668625688,DESPACHO DE 12 DE NOVEMBRO DE 2025,"pela Procuradoria-Geral da Fazenda Nacional, do disposto nos incisos II e III do § 6º do art. 2º da <span class='highlight' style='background:#FFA;'>Portaria</span> e de contragarantia, ambos referentes a Contrato de Financiamento a ser celebrado entre Estado de Sergipe e o Banco do Brasil S.A. no valor de R$ 200.000.000,00 (duzentos milhões de reais), cujos recursos são destinados a investimentos...",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-744/2025-antaq-668625337,ACÓRDÃO Nº 744/2025-ANTAQ,"serviços prestados e/ou postos à disposição pela Agência; e 5.6. encaminhar os autos ao Ministério de <span class='highlight' style='background:#FFA;'>Portos</span> ... operação dos Terminais de Uso Privado retornem às competências da ANTAQ, alterando-se o disposto na <span class='highlight' style='background:#FFA;'>Portaria</span> -MINFRAACÓRDÃO Nº 744/2025-ANTAQ 1. Processo: 50300.008486/2024-01 ...",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-757/2025-antaq-668625286,ACÓRDÃO Nº 757/2025-ANTAQ,"Interessado: Intermarítima <span class='highlight' style='background:#FFA;'>Portos</span> e Logística S.A. 3. Relatora: Flávia Takafashi 4. ... ampliação da área objeto do Contrato de Arrendamento nº 05/2022, de titularidade da empresa Intermarítima <span class='highlight' style='background:#FFA;'>Portos</span> ... expostas pela Relatora, em: 5.1. declarar que a expansão de área pretendida pela empresa Intermarítima <span class='highlight' style='background:#FFA;'>Portos</span> ... Industrial Portuário Governador Eraldo Gueiros (SUAPE); 5.6. encaminhar os autos à Secretaria Nacional de <span class='highlight' style='background:#FFA;'>Portos</span> ... (SNP); e 5.7. cientificar a empresa Intermarítima <span class='highlight' style='background:#FFA;'>Portos</span> e Logística S.A. acerca da presente decisão",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/deliberacao-dg-n-87/2025-antaq-de-12-de-novembro-de-2025-668625210,"DELIBERAÇÃO-DG Nº 87/2025-ANTAQ, DE 12 DE NOVEMBRO DE 2025","visando à continuidade da movimentação e armazenagem de cargas conteinerizadas nas áreas 1A e 1B do <span class='highlight' style='background:#FFA;'>Porto</span> ... Docas de Santana (CDSA) adote as providências necessárias à destinação definitiva das áreas 1A e 1B do <span class='highlight' style='background:#FFA;'>Porto</span> ... de Santana, mediante abertura de processo de arrendamento, com a elaboração e envio ao Ministério de <span class='highlight' style='background:#FFA;'>Portos</span> ",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-gm/ms-n-8.742-de-11-de-novembro-de-2025-668625129,"<span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.742, DE 11 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.742, DE 11 DE novembro DE 2025 Habilita Núcleo de Atenção à Criança e Adolescente ... Criança e Adolescente com Transtorno do Espectro Autista, o estabelecimento descrito no Anexo a esta <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 4º O recurso orçamentário objeto desta <span class='highlight' style='background:#FFA;'>Portaria</span> correrá por conta do orçamento do Ministério da ... Art. 5º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação, com efeitos financeiros a partir da 11ª",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-gm/ms-n-8.771-de-12-de-novembro-de-2025-668624915,"<span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.771, DE 12 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.771, DE 12 DE novembro DE 2025 Habilita Unidade de Assistência de Alta Complexidade ... Unidade de Assistência de Alta Complexidade em Neurocirurgia, o estabelecimento descrito no Anexo a esta <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 4º O recurso orçamentário, objeto dessa <span class='highlight' style='background:#FFA;'>Portaria</span> , correrá por conta do orçamento do Ministério da ... Art. 5º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação, com efeitos financeiros a partir da 11ª (décima primeira) parcela de 2025. ALEXANDRE ROCHA SANTOS PADILHA ANEXO UF IBGE MUNICÍPIO CNES ESTABELECIMENTO GESTÃO SAIPS CÓDIGO E DESCRIÇÃO DA HABILITAÇÃO PROCESSO PA 150140 BELÉM 4005775 HOSPITAL MARADEI MUNICIPAL 206334 CÓDIGO 1601- Unidade de Assistência de Alta Complexidade em Neurocirurgia 25000.128914/2025-21",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-dg-n-274-de-11-de-novembro-de-2025-668624808,"<span class='highlight' style='background:#FFA;'>Portaria</span> DG Nº 274, DE 11 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> DG Nº 274, DE 11 DE novembro DE 2025 O Diretor-Geral da Agência Nacional de Transportes Terrestres ... 50500.046864/2025-71, resolve: Art. 1º Ficam alterados os itens 30.11 e 31 do Capítulo VI do Anexo da <span class='highlight' style='background:#FFA;'>Portaria</span> ... Julgador, com total de 29 (vinte nove) membros, será publicada conforme cronograma previsto no art. 3º da <span class='highlight' style='background:#FFA;'>Portaria</span> ... (NR) Art. 2º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação. GUILHERME THEO SAMPAIO",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/resolucao-crmv-rs-n-87-de-6-de-novembro-de-2025-668624576,"RESOLUÇÃO CRMV-RS Nº 87, de 6 DE NOVEMBRO DE 2025","1º O valor das diárias é determinado em função da localização da viagem e estabelecido por meio de <span class='highlight' style='background:#FFA;'>Portaria</span> ... conforme o câmbio (comercial) do dólar americano do dia do adiantamento das diárias, de acordo com <span class='highlight' style='background:#FFA;'>Portaria</span> ... .............................. § 2º O valor da verba de representação será estabelecido por meio de <span class='highlight' style='background:#FFA;'>Portaria</span> ... .............................................. §3º O valor do auxílio traslado será estabelecido em <span class='highlight' style='background:#FFA;'>Portaria</span> ... de contas dos benefícios previstos nesta Resolução, bem como seus valores, serão disciplinados por <span class='highlight' style='background:#FFA;'>Portaria</span> ",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/pauta-de-julgamento-668624495,PAUTA DE JULGAMENTO,"sustentação oral pleiteada está condicionada ao cumprimento dos requisitos e prazos estabelecidos na <span class='highlight' style='background:#FFA;'>Portaria</span> s da 07ª Turma Recursal a serem realizadas nas datas a seguir mencionadas OBSERVAÇÕES: 1)Após a publicação da pauta de julgamento no DOU, você poderá enviar o vídeo / áudio contendo a sustentação oral ou arquivo de texto contendo memor...",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-n-3.335-de-11-de-novembro-de-2025-668624245,"DESPACHO Nº 3.335, DE 11 DE NOVEMBRO DE 2025","instrumento contratual que formalize a exclusão das UTEs BBF Faro, BBF São Sebastião da Boa Vista, BBF <span class='highlight' style='background:#FFA;'>Porto</span> DESPACHO Nº 3.335, DE 11 DE NOVEMBRO DE 2025 O DIRETOR-GERAL DA AGÊNCIA NACIONAL DE ENERGIA ELEìTRICA - ANEEL, no uso de suas atribuições regimentais, tendo em vista a deliberação da Diretoria, o que consta do Processo nº 48500.905668/...",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-suframa-n-2.249-de-11-de-novembro-de-2025-668623937,"<span class='highlight' style='background:#FFA;'>Portaria</span> SUFRAMA Nº 2.249, DE 11 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> SUFRAMA Nº 2.249, DE 11 DE novembro DE 2025 Aprova o projeto industrial de DIVERSIFICAÇÃO da ... insumos de origem estrangeira, utilizados na fabricação do produto a que se refere o art. 1º desta <span class='highlight' style='background:#FFA;'>Portaria</span> ... de outras cominações legais cabíveis: I - o cumprimento do Processo Produtivo Básico definido pela <span class='highlight' style='background:#FFA;'>Portaria</span> ... exigências contidas na Resolução CAS nº 205, de 25 de fevereiro de 2021, bem como as demais Resoluções, <span class='highlight' style='background:#FFA;'>Portarias</span> ... Art. 4º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação. JOÃO BOSCO GOMES SARAIVA",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/despacho-de-12-de-novembro-de-2025-668623863,DESPACHO DE 12 DE NOVEMBRO DE 2025,"do ente em face da União e suas controladas, nos termos dos incisos II e III do § 6º do art. 2º da <span class='highlight' style='background:#FFA;'>Portaria</span> e de contragarantia relativas a operação de crédito interna, a ser celebrada entre o Estado de Sergipe e o Banco do Brasil S/A no valor de R$ 50.000.000,00 (cinquenta milhões de reais) destinado a Investimentos de fomento ao desenvolvim...",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-declaratorio-executivo-eqben/deleben/srrf08/rfb-n-1.530-de-12-de-novembro-de-2025-668623784,"ATO DECLARATÓRIO EXECUTIVO EQBEN/DELEBEN/SRRF08ª/RFB Nº 1.530, DE 12 DE NOVEMBRO DE 2025","da Lei nº 10.593, de 6 de dezembro de 2002 (Redação dada pela Lei nº 11.457, de 2007), o art. 8º da <span class='highlight' style='background:#FFA;'>Portaria</span> ... RFB nº 372, de 26 de outubro de 2023, e os arts. 2º e 4º da <span class='highlight' style='background:#FFA;'>Portaria</span> RFB nº 114, de 27 de janeiro de ... do art. 303 do Regimento Interno da Secretaria Especial da Receita Federal do Brasil, aprovado pela <span class='highlight' style='background:#FFA;'>Portaria</span> ... ANEEL nº 547, de 28 de fevereiro de 2025 - Parcial), de sua titularidade, enquadrado no REIDI pela <span class='highlight' style='background:#FFA;'>PORTARIA</span> ",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-742/2025-antaq-668623624,ACÓRDÃO Nº 742/2025-ANTAQ,"plataformas de petróleo, ainda que em áreas abrigadas situadas em áreas de fundeio e canais de acesso do <span class='highlight' style='background:#FFA;'>Porto</span> ... apoio portuário; 5.3. reconhecer a incidência da Tabela I - Infraestrutura de Acesso Aquaviário do <span class='highlight' style='background:#FFA;'>Porto</span> ... requisito material de ""cumprimento"" de atividade de apoio portuário em favor do aparato operacional do <span class='highlight' style='background:#FFA;'>porto</span> ",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-gm/ms-n-8.774-de-12-de-novembro-de-2025-668623387,"<span class='highlight' style='background:#FFA;'>Portaria</span> GM/ms Nº 8.774, DE 12 de NOVEMBro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> GM/ms Nº 8.774, DE 12 de NOVEMBro DE 2025 Altera para Unidade de Assistência de Alta Complexidade ... Mirocles Veras, conforme Anexo a esta <span class='highlight' style='background:#FFA;'>Portaria</span> . ... Art. 4º O recurso orçamentário, objeto desta <span class='highlight' style='background:#FFA;'>Portaria</span> , correrá por conta do orçamento do Ministério da ... Art. 5º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data da sua publicação, com efeitos financeiros e operacionais",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/resolucao-crcrj-n-656-de-25-de-agosto-de-2025-668623150,"RESOLUÇÃO CRCRJ Nº 656, DE 25 de AGOSTO DE 2025","RAFAEL DA SILVA MACHADO Presidente do Conselho <span class='highlight' style='background:#FFA;'>Portaria</span> PRES 166, de 12 de setembro de 2025 O Presidente ... RAFAEL DA SILVA MACHADO <span class='highlight' style='background:#FFA;'>Portaria</span> PRES 167, de 18 de setembro de 2025 O Presidente do CONSELHO REGIONAL ... RAFAEL DA SILVA MACHADO <span class='highlight' style='background:#FFA;'>Portaria</span> PRES 168, de 10 de outubro de 2025 O Presidente do CONSELHO REGIONAL",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portarias-sfa-pr/mapa-de-10-de-novembro-de-2025-668622871,<span class='highlight' style='background:#FFA;'>PORTARIAS</span> SFA-PR/MAPA DE 10 DE NOVEMBRO DE 2025,Art. 2º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data da sua publicação. ... Art. 2º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data da sua publicação. ... Art. 2º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data da sua publicação. ... Art. 3º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data da sua publicação. ... Art. 2º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data da sua publicação.,13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/resolucao-cati-n-1.116-de-12-de-novembro-de-2025-668622779,"RESOLUÇÃO CATI Nº 1.116, DE 12 DE NOVEMBRO DE 2025","disposto no art. 31 do Decreto n° 5.906, de 26 de setembro de 2006, bem como o disposto no Art. 14 da <span class='highlight' style='background:#FFA;'>Portaria</span> RESOLUÇÃO CATI Nº 1.116, DE 12 DE NOVEMBRO DE 2025 Aprova o Termo de Referência referente ao Programa e Projetos de Interesse Nacional nas áreas de Tecnologias da Informação e Comunicação considerados prioritários (PPI) HARDWARE BR, e...",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/ato-declaratorio-executivo-eqben/deleben/srrf08/rfb-n-1.533-de-12-de-novembro-de-2025-668622547,"Ato Declaratório Executivo EQBEN/DELEBEN/SRRF08ª/RFB nº 1.533, de 12 de novembro de 2025","da Lei nº 10.593, de 6 de dezembro de 2002 (Redação dada pela Lei nº 11.457, de 2007), o art. 8º da <span class='highlight' style='background:#FFA;'>Portaria</span> ... RFB nº 372, de 26 de outubro de 2023, e os art. 2º e 4º da <span class='highlight' style='background:#FFA;'>Portaria</span> RFB nº 114, de 27 de janeiro de ... do art. 303 do Regimento Interno da Secretaria Especial da Receita Federal do Brasil, aprovado pela <span class='highlight' style='background:#FFA;'>Portaria</span> ",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-gm/ms-n-8.752-de-11-de-novembro-de-2025-668622227,"<span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.752, DE 11 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.752, DE 11 DE novembro DE 2025 Exclui propostas do Anexo da <span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS nº 8.111 ... janeiro de 2012, Lei nº 8.080, de 19 de setembro de 1990, resolve: Art. 1º Fica excluída do Anexo da <span class='highlight' style='background:#FFA;'>Portaria</span> ... Art. 2º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data de sua publicação.",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/portaria-gm/ms-n-8.765-de-12-de-novembro-de-2025-668622146,"<span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.765, DE 12 DE novembro DE 2025"," <span class='highlight' style='background:#FFA;'>Portaria</span> GM/MS Nº 8.765, DE 12 DE novembro DE 2025 Habilita leitos de Unidade de Terapia Intensiva (UTI ... da Unidade de Terapia Intensiva ( UTI Tipo II) Adulto do estabelecimento descrito no Anexo I a esta <span class='highlight' style='background:#FFA;'>Portaria</span> ... . § 1º O recurso financeiro estabelecido no art. 2º desta <span class='highlight' style='background:#FFA;'>Portaria</span> refere-se à habilitação e ao incentivo ... Art. 4º O recurso orçamentário, objeto desta <span class='highlight' style='background:#FFA;'>Portaria</span> , correrá por conta do orçamento do Ministério da ... Art. 5º Esta <span class='highlight' style='background:#FFA;'>Portaria</span> entra em vigor na data da sua publicação, com efeitos financeiros a partir da 11ª",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-737/2025-antaq-668622087,ACÓRDÃO Nº 737/2025-ANTAQ,"/2026 (SEI nº 2534346), intitulado Revisão e atualização do Índice de Desempenho Ambiental (IDA) de <span class='highlight' style='background:#FFA;'>Portos</span> so: 50300.002851/2023-85 2. Interessados: ANTAQ e Universidade Federal Fluminense 3. Relator: Frederico Dias 4. Unidade Técnica: Superintendência de ESG e Inovação - SESGI 5. Acórdão: VISTOS, relatados e discutidos os presentes autos que ...",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/acordao-n-754/2025-antaq-668622008,ACÓRDÃO Nº 754/2025-ANTAQ,". - <span class='highlight' style='background:#FFA;'>Porto</span> Organizado de Areia Branca, ACORDAM os Diretores da Agência Nacional de Transportes Aquaviários ... Técnica, Econômica e Ambiental - EVTEA de adensamento de área do Contrato de Arrendamento nº 09/2022, no <span class='highlight' style='background:#FFA;'>Porto</span> ra: Flávia Takafashi 4. Unidade Técnica: Superintendência de Outorga...",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/resolucao-re-n-4.531-de-12-de-novembro-de-2025-668621767,"RESOLUÇÃO-RE Nº 4.531, DE 12 DE NOVEMBRO DE 2025","Empresas de Medicamentos e de Insumos Farmacêuticos, constantes no anexo desta Resolução, de acordo com a <span class='highlight' style='background:#FFA;'>Portaria</span> s atribuições que lhe confere o art. 144, aliado ao art. 203, I, §1° do Regimento Interno aprovado pela Resolução da Diretoria Colegiada - RDC n° 585, de 10 de dezembro de 2021, resolve: Art. 1º. Alterar Autorização Especial para ...",13/11/2025
Teste DOU,portaria,DOU - Seção 1,http://www.in.gov.br/web/dou/-/resolucao-re-n-4.527-de-12-de-novembro-de-2025-668621691,"RESOLUÇÃO-RE Nº 4.527, DE 12 DE NOVEMBRO DE 2025","RESOLUÇÃO-RE Nº 4.527, DE 12 DE NOVEMBRO DE 2025 A GERENTE-GERAL DE <span class='highlight' style='background:#FFA;'>PORTOS</span> , AEROPORTOS, FRONTEIRAS E ... resolve: Art. 1º Conceder Autorização de Funcionamento para as Empresas prestadoras de serviços em <span class='highlight' style='background:#FFA;'>Portos</span> ... IMPORTACAO POR ENCOMENDA LTDA / 60.549.302/0001-45 25351.091325/2025-09 / 9107321 PRESTAR SERVIÇO EM <span class='highlight' style='background:#FFA;'>PORTOS</span> ... terceiro de saneantes domissanitários / 0748600256 25351.091213/2025-40 / 9107334 PRESTAR SERVIÇO EM <span class='highlight' style='background:#FFA;'>PORTOS</span> ",13/11/2025
